"","id","host_id","host_acceptance_rate","host_listings_count","host_verifications","latitude","longitude","accommodates","bathrooms","beds","price","minimum_nights","maximum_nights","has_availability","availability_30","availability_60","availability_90","availability_365","calendar_last_scraped","number_of_reviews","number_of_reviews_l30d","first_review","review_scores_rating","instant_bookable","calculated_host_listings_count","reviews_per_month","p_host_acceptance_rate","n_days_since","flag_days_since","flag_reviews_per_month","flag_number_of_reviews","flag_review_scores_rating","f_neighbourhood_cleansed","f_property_type","price_daily","ln_price","accommodates2","ln_review_scores_rating","n_days_since2","n_days_since3","n_accommodates2","d_host_is_superhost","d_host_identity_verified","d_host_has_profile_pic","f_bathroom","f_number_of_reviews","f_minimum_nights","tv","heating","wifi","coffee_maker","AC","refrigerator","microwave","hot_water","long_term_stay"
"73",533060,2619529,29,1,"['email', 'phone']",55.67552,12.53727,6,1,6,2450,3,1125,"1",28,58,88,356,"2022-12-30",26,0,"2014-06-10",5,"0",1,0.25,29,3125,0,0,0,0,"Frederiksberg","Entire Unit",82,4.40671924726425,36,1.6094379124341,9765625,30517578125,36,"0","1","1","1","1","3",1,1,1,0,0,0,0,0,1
"74",242494,1162404,55,2,"['email', 'phone']",55.67337,12.54143,5,1,2,855,5,60,"1",0,2,2,96,"2022-12-30",14,0,"2012-01-14",4.46,"0",2,0.1,55,4003,0,0,0,0,"Frederiksberg","Entire Unit",28,3.3322045101752,25,1.49514876603197,16024009,64144108027,25,"0","1","1","1","1","3",0,1,1,0,0,0,0,0,1
"75",534176,2625716,NA,1,"['email', 'phone']",55.67204,12.58986,2,1,1,1500,4,25,"1",23,53,83,173,"2022-12-30",14,0,"2012-08-30",4.5,"0",1,0.11,NA,3774,0,0,0,0,"Indre By","Loft",50,3.91202300542815,4,1.50407739677627,14243076,53753368824,4,"0","1","1","1","1","3",0,1,1,0,0,1,0,1,0
"76",250201,1310948,NA,1,"['email', 'phone']",55.66792,12.55554,2,1,2,692,3,180,"1",0,0,0,0,"2022-12-30",17,0,"2011-11-19",4.88,"0",1,0.13,NA,4059,0,0,0,0,"Vesterbro-Kongens Enghave","Entire Unit",23,3.13549421592915,4,1.58514521986506,16475481,66873977379,4,"0","1","1","1","1","3",1,1,1,0,0,0,0,0,1
"77",768646,126777,85,3,"['email', 'phone']",55.63363,12.58177,6,1,3,2443,2,21,"1",20,44,74,345,"2022-12-30",119,0,"2013-06-15",4.86,"0",3,1.02,85,3485,0,0,0,0,"Amager Vest","Entire Unit",81,4.39444915467244,36,1.5810384379124,12145225,42326109125,36,"1","1","1","1","2","2",1,1,0,1,0,1,0,1,0
"78",534399,2626034,0,1,"['email', 'phone']",55.67255,12.55067,3,1,2,1250,2,1125,"1",0,27,57,328,"2022-12-30",26,0,"2016-05-15",4.96,"0",1,0.32,0,2420,0,0,0,0,"Vesterbro-Kongens Enghave","Entire Unit",42,3.73766961828337,9,1.60140574073684,5856400,14172488000,9,"0","1","1","1","1","2",1,1,1,0,0,0,0,0,1
"79",258670,848166,33,1,"['email', 'phone', 'work_email']",55.68765,12.52779,3,1,2,744,2,7,"1",0,27,28,84,"2022-12-30",110,0,"2011-11-23",4.76,"0",1,0.81,33,4055,0,0,0,0,"Frederiksberg","Entire Unit",25,3.2188758248682,9,1.56024766824333,16443025,66676466375,9,"0","1","1","1","2","2",1,0,1,0,0,1,0,1,0
"80",770907,2809269,NA,1,"['email', 'phone']",55.66834,12.55066,2,1,1,1100,3,7,"1",0,0,0,0,"2022-12-30",50,0,"2014-11-24",4.92,"0",1,0.51,NA,2958,0,0,0,0,"Vesterbro-Kongens Enghave","Entire Unit",37,3.61091791264422,4,1.59330853050422,8749764,25881801912,4,"0","1","1","1","1","3",0,1,1,0,0,1,1,1,0
"81",535179,2629560,90,1,"['email', 'phone']",55.65807,12.60758,4,1,2,900,1,14,"1",0,1,2,2,"2022-12-30",39,0,"2012-08-03",4.66,"0",1,0.31,90,3801,0,0,0,0,"Amager Vest","Entire Unit",30,3.40119738166216,16,1.53901544813755,14447601,54915331401,16,"1","1","1","1","1","1",1,1,1,0,0,1,1,1,0
"82",775758,4091912,100,1,"['email', 'phone']",55.66367,12.57773,4,2,3,975,4,40,"1",0,0,0,0,"2022-12-30",3,0,"2019-01-03",5,"0",1,0.06,100,1457,0,0,0,0,"Amager Vest","Entire Unit",32,3.46573590279973,16,1.6094379124341,2122849,3092990993,16,"0","1","1","2","1","3",1,1,1,0,0,1,1,0,1
"83",263036,1232471,29,1,"['email', 'phone']",55.69008,12.54378,2,0,2,908,4,10,"1",23,53,83,83,"2022-12-30",22,0,"2012-01-02",4.85,"0",1,0.16,29,4015,0,0,0,0,"Nrrebro","Entire Unit",30,3.40119738166216,4,1.57897870494939,16120225,64722703375,4,"0","1","1","0","1","3",0,1,1,0,0,1,0,1,0
"84",780893,4118499,95,1,"['email', 'phone']",55.67439,12.58938,4,2,2,1746,3,14,"1",1,1,1,1,"2022-12-30",126,1,"2013-02-11",4.93,"1",1,1.05,95,3609,0,0,0,0,"Indre By","Entire Unit",58,4.06044301054642,16,1.5953389880546,13024881,47006795529,16,"1","1","1","2","2","3",1,1,1,1,0,1,1,1,0
"85",543075,723959,NA,1,"['email', 'phone']",55.67159,12.55736,2,1,1,1004,5,30,"1",0,0,0,0,"2022-12-30",13,0,"2013-04-15",4.69,"0",1,0.11,NA,3546,0,0,0,0,"Vesterbro-Kongens Enghave","Entire Unit",33,3.49650756146648,4,1.54543258245819,12574116,44587815336,4,"0","1","1","1","1","3",1,1,1,1,0,1,1,1,1
"86",269188,1410104,52,3,"['email', 'phone', 'work_email']",55.6675,12.55563,4,1,1,1426,1,365,"1",25,28,57,147,"2022-12-30",31,2,"2015-07-12",4.97,"0",3,0.34,52,2728,0,0,0,0,"Vesterbro-Kongens Enghave","Entire Unit",48,3.87120101090789,16,1.60341984010854,7441984,20301732352,16,"0","1","1","1","1","1",1,1,1,0,0,1,0,1,1
"87",786831,4147986,89,1,"['email', 'phone']",55.69054,12.55662,2,1,1,975,4,50,"1",1,29,59,59,"2022-12-30",92,1,"2012-11-26",4.73,"0",1,0.75,89,3686,0,0,0,0,"Nrrebro","Entire Unit",32,3.46573590279973,4,1.55392520250384,13586596,50080192856,4,"0","1","1","1","2","3",0,1,1,0,0,1,0,1,1
"88",547317,2690982,90,3,"['email', 'phone']",55.66709,12.58084,4,2,1,5690,2,1125,"1",27,57,87,362,"2022-12-30",7,0,"2012-08-11",4.6,"0",1,0.06,90,3793,0,0,0,0,"Amager Vest","Entire Unit",190,5.24702407216049,16,1.52605630349505,14386849,54569318257,16,"0","1","1","2","1","2",1,1,1,0,0,0,0,0,1
"89",279685,1458132,0,1,"['email', 'phone']",55.6706,12.54211,2,1,1,1327,6,220,"1",0,0,29,304,"2022-12-30",17,0,"2012-08-15",4.38,"0",1,0.13,0,3789,0,0,0,0,"Vesterbro-Kongens Enghave","Entire Unit",44,3.78418963391826,4,1.47704872438835,14356521,54396858069,4,"0","1","1","1","1","3",0,1,0,0,0,1,0,1,1
"90",554546,2725780,29,2,"['email', 'phone']",55.7095,12.5825,4,1,1,1286,5,28,"1",1,28,28,109,"2022-12-31",105,0,"2012-08-13",4.84,"0",1,0.83,29,3792,0,0,0,0,"sterbro","Entire Unit",43,3.76120011569356,16,1.57691472072854,14379264,54526169088,16,"0","1","1","1","2","3",1,1,1,1,0,1,0,1,1
"91",789211,3989372,45,5,"['email', 'phone']",55.70331,12.58203,4,1,2,2200,3,1125,"1",27,57,87,362,"2022-12-30",96,0,"2013-06-18",4.59,"0",1,0.83,45,3482,0,0,0,0,"sterbro","Entire Unit",73,4.29045944114839,16,1.52388002407245,12124324,42216896168,16,"0","1","1","1","2","3",1,1,1,0,0,1,1,1,1
"92",792378,4174590,0,1,"['email', 'phone', 'work_email']",55.69802,12.58286,6,2,6,2375,6,21,"1",26,56,86,361,"2022-12-30",6,0,"2013-08-05",5,"0",1,0.05,0,3434,0,0,0,0,"sterbro","Entire Unit",79,4.36944785246702,36,1.6094379124341,11792356,40494950504,36,"0","1","1","2","1","3",0,1,1,1,0,1,0,1,0
"93",797839,4201469,55,1,"['email', 'phone']",55.67661,12.53022,3,1,2,950,2,30,"1",0,0,0,0,"2022-12-30",59,0,"2015-04-27",4.84,"0",1,0.63,55,2804,0,0,0,0,"Frederiksberg","Entire Unit",32,3.46573590279973,9,1.57691472072854,7862416,22046214464,9,"0","0","1","1","2","2",1,1,1,0,0,1,0,1,1
"94",802110,268171,92,3,"['email', 'phone']",55.6457,12.5276,3,1,1,330,12,1125,"1",20,21,51,51,"2022-12-30",7,0,"2013-06-12",4.83,"0",3,0.06,92,3488,0,0,0,0,"Vesterbro-Kongens Enghave","Entire Unit",11,2.39789527279837,9,1.57484646766448,12166144,42435510272,9,"0","1","1","1","1","3",1,1,1,0,0,1,1,1,1
"95",555145,2728351,88,1,"['email', 'phone']",55.71073,12.58207,4,1,3,1100,5,14,"1",0,0,0,94,"2022-12-30",6,0,"2014-04-18",5,"0",1,0.06,88,3178,0,0,0,0,"sterbro","Entire Unit",37,3.61091791264422,16,1.6094379124341,10099684,32096795752,16,"0","1","1","1","1","3",0,1,1,1,0,1,0,1,0
"96",287737,1494596,67,1,"['email', 'phone', 'work_email']",55.69751,12.54826,2,1,1,558,3,14,"1",3,4,16,16,"2022-12-30",57,0,"2012-05-08",4.64,"0",1,0.44,67,3888,0,0,0,0,"Nrrebro","Entire Unit",19,2.94443897916644,4,1.53471436623816,15116544,58773123072,4,"0","1","1","1","2","3",1,1,1,0,0,1,0,1,0
"97",560719,2757155,83,1,"['email', 'phone']",55.68449,12.5395,3,1,2,1350,4,90,"1",0,0,0,208,"2022-12-30",143,1,"2012-09-02",4.87,"0",1,1.14,83,3771,0,0,0,0,"Frederiksberg","Condominium",45,3.80666248977032,9,1.5830939370945,14220441,53625283011,9,"0","1","1","1","2","3",1,1,1,0,0,0,0,1,1
"98",300482,1517376,50,2,"['email', 'phone', 'work_email']",55.66624,12.59636,4,1,2,1200,3,20,"1",0,0,0,0,"2022-12-30",6,0,"2017-09-22",5,"0",2,0.09,50,1925,0,0,0,0,"Amager Vest","Condominium",40,3.68887945411394,16,1.6094379124341,3705625,7133328125,16,"0","1","1","1","1","3",1,1,1,0,0,1,1,1,0
"99",812320,4270618,0,1,"['email', 'phone']",55.67475,12.59797,4,1,3,2286,3,1125,"1",29,59,89,364,"2022-12-30",5,0,"2013-06-11",4,"0",1,0.04,0,3489,0,0,0,0,"Indre By","Entire Unit",76,4.33073334028633,16,1.38629436111989,12173121,42472019169,16,"0","1","1","1","1","3",1,1,1,1,0,1,1,1,1
"100",569641,2713760,100,1,"['email', 'phone']",55.63514,12.58297,3,1,2,1114,1,8,"1",11,27,44,180,"2022-12-30",22,1,"2016-06-02",5,"0",1,0.27,100,2402,0,0,0,0,"Amager Vest","Entire Unit",37,3.61091791264422,9,1.6094379124341,5769604,13858588808,9,"1","1","1","1","1","1",1,1,1,1,0,1,0,0,0
"101",569909,2804772,79,1,"['email', 'phone']",55.69326,12.5681,2,1,1,714,4,1123,"1",0,0,0,0,"2022-12-30",62,0,"2012-07-24",4.6,"0",1,0.49,79,3811,0,0,0,0,"sterbro","Entire Unit",24,3.17805383034795,4,1.52605630349505,14523721,55349900731,4,"0","1","1","1","2","3",0,1,1,1,0,1,0,1,1
"102",572066,2031110,70,1,"['phone']",55.69753,12.55029,2,1,1,372,3,1125,"1",0,0,0,0,"2022-12-30",42,0,"2012-08-19",4.64,"0",1,0.33,70,3785,0,0,0,0,"Nrrebro","Entire Unit",12,2.484906649788,4,1.53471436623816,14326225,54224761625,4,"0","1","1","1","1","3",0,0,0,0,0,0,0,1,1
"103",575705,2837337,53,2,"['email', 'phone']",55.66863,12.54604,4,1,3,1250,2,21,"1",0,0,0,0,"2022-12-30",19,0,"2013-07-09",4.95,"0",2,0.16,53,3461,0,0,0,0,"Vesterbro-Kongens Enghave","Entire Unit",42,3.73766961828337,16,1.5993875765806,11978521,41457661181,16,"1","1","1","1","1","2",1,1,1,0,0,1,1,1,0
"104",576523,2674708,67,1,"['email', 'phone']",55.69286,12.56578,4,1,3,1100,3,30,"1",0,0,0,0,"2022-12-30",26,0,"2012-10-21",4.85,"0",1,0.21,67,3722,0,0,0,0,"Nrrebro","Entire Unit",37,3.61091791264422,16,1.57897870494939,13853284,51561923048,16,"0","0","1","1","1","3",1,1,1,1,0,1,0,1,1
"105",302659,1558474,100,1,"['email', 'phone']",55.66605,12.60833,4,1,1,599,2,30,"1",0,0,0,0,"2022-12-30",18,0,"2018-09-30",4.78,"1",1,0.35,100,1552,0,0,0,0,"Amager st","Entire Unit",20,2.99573227355399,16,1.56444054650336,2408704,3738308608,16,"0","1","1","1","1","2",0,1,0,0,0,1,0,1,1
"106",304278,1565799,55,1,"['email', 'phone']",55.69243,12.54606,5,1,5,850,5,30,"1",0,0,6,7,"2022-12-30",45,0,"2012-04-12",4.84,"0",1,0.34,55,3914,0,0,0,0,"Nrrebro","Entire Unit",28,3.3322045101752,25,1.57691472072854,15319396,59960115944,25,"0","0","1","1","1","3",1,1,1,0,0,1,1,1,1
"107",816608,2170713,50,1,"['email', 'phone']",55.66178,12.6134,2,1,1,430,82,89,"1",0,0,0,1,"2022-12-30",33,1,"2013-05-28",4.39,"0",1,0.28,50,3503,0,0,0,0,"Amager st","Entire Unit",14,2.63905732961526,4,1.47932922708708,12271009,42985344527,4,"0","0","1","1","1","3",0,1,1,0,0,0,0,1,1
"108",818170,4173445,60,1,"['email', 'phone']",55.69934,12.53611,6,1.5,5,1222,5,21,"1",8,14,14,196,"2022-12-30",11,0,"2015-01-01",4.45,"0",1,0.11,60,2920,0,0,0,0,"Bispebjerg","Condominium",41,3.71357206670431,36,1.49290409617815,8526400,24897088000,36,"0","1","1","1","1","3",0,1,1,0,0,1,1,1,0
"109",586421,443681,100,3,"['email', 'phone', 'work_email']",55.69067,12.57576,6,1,4,1758,5,31,"1",10,13,13,13,"2022-12-30",78,0,"2012-08-20",4.86,"0",1,0.62,100,3784,0,0,0,0,"Indre By","Entire Unit",59,4.07753744390572,36,1.5810384379124,14318656,54181794304,36,"1","1","1","1","2","3",1,1,1,1,0,1,0,1,1
"110",598042,2242384,40,1,"['email', 'phone']",55.66327,12.54898,2,1,2,1041,6,20,"1",27,57,87,177,"2022-12-30",13,0,"2016-08-14",4.73,"0",1,0.17,40,2329,0,0,0,0,"Vesterbro-Kongens Enghave","Condominium",35,3.55534806148941,4,1.55392520250384,5424241,12633057289,4,"0","0","1","1","1","3",1,1,1,0,0,1,0,1,0
"111",313003,1606895,88,1,"['email', 'phone']",55.68409,12.56349,3,1.5,3,4000,2,14,"1",30,60,90,365,"2022-12-30",28,0,"2012-01-30",4.93,"0",1,0.21,88,3987,0,0,0,0,"Indre By","Condominium",133,4.89034912822175,9,1.5953389880546,15896169,63378025803,9,"0","1","1","1","1","2",1,1,1,0,0,0,0,1,0
"112",598936,2963274,100,1,"['email', 'phone']",55.67007,12.59399,4,1,2,1360,2,10,"1",0,0,0,112,"2022-12-30",32,0,"2014-05-11",4.73,"0",1,0.3,100,3155,0,0,0,0,"Indre By","Entire Unit",45,3.80666248977032,16,1.55392520250384,9954025,31404948875,16,"0","0","1","1","1","2",1,1,1,1,0,1,0,1,0
"113",600676,2971660,NA,1,"['email', 'phone']",55.695,12.54616,2,1,1,750,1,14,"0",0,0,0,0,"2022-12-30",0,0,"",4.89,"0",1,1,NA,869,1,0,1,1,"Nrrebro","Entire Unit",25,3.2188758248682,4,1.58719230348678,755161,656234909,4,"0","1","1","1","0","1",0,0,1,0,0,0,0,0,0
"114",819027,4301802,0,1,"['email', 'phone', 'work_email']",55.67632,12.59742,2,1,1,629,10,1125,"1",0,0,0,215,"2022-12-30",27,0,"2013-12-16",4.59,"0",1,0.25,0,3301,0,0,0,0,"Indre By","Entire Unit",21,3.04452243772342,4,1.52388002407245,10896601,35969679901,4,"0","1","1","1","1","3",1,1,1,0,0,0,0,0,1
"115",313237,422780,100,2,"['email', 'phone']",55.66641,12.50395,6,1,3,850,6,1125,"1",0,8,8,137,"2022-12-30",62,0,"2012-05-15",4.79,"1",2,0.48,100,3881,0,0,0,0,"Valby","Entire Unit",28,3.3322045101752,36,1.56653041142282,15062161,58456246841,36,"0","1","1","1","2","3",1,1,1,1,0,1,0,1,1
"116",820869,4310887,33,1,"['email', 'phone']",55.68551,12.56956,5,1,4,1400,5,1125,"1",1,1,1,62,"2022-12-30",58,0,"2013-07-31",4.97,"0",1,0.51,33,3439,0,0,0,0,"Indre By","Entire Unit",47,3.85014760171006,25,1.60341984010854,11826721,40672093519,25,"0","1","1","1","2","3",1,1,1,1,0,1,0,1,1
"117",617493,3060423,90,3,"['email', 'phone']",55.6827,12.57309,4,2,2,2413,2,30,"1",28,50,50,50,"2022-12-30",77,2,"2012-10-22",4.92,"0",1,0.62,90,3721,0,0,0,0,"Indre By","Entire Unit",80,4.38202663467388,16,1.59330853050422,13845841,51520374361,16,"0","1","1","2","2","2",1,1,1,0,0,1,0,1,1
"118",623736,3093577,57,1,"['email', 'phone']",55.66643,12.55064,3,1,2,1350,3,7,"1",28,58,88,363,"2022-12-30",48,0,"2012-09-17",4.83,"0",1,0.38,57,3756,0,0,0,0,"Vesterbro-Kongens Enghave","Entire Unit",45,3.80666248977032,9,1.57484646766448,14107536,52987905216,9,"0","0","1","1","1","3",0,1,1,1,0,1,0,0,0
"119",836255,4371454,100,3,"['email', 'phone']",55.68366,12.56922,4,1,4,967,3,1125,"1",0,0,0,0,"2022-12-30",13,0,"2014-10-15",4.92,"0",2,0.13,100,2998,0,0,0,0,"Indre By","Entire Unit",32,3.46573590279973,16,1.59330853050422,8988004,26946035992,16,"0","0","1","1","1","3",1,1,1,1,0,1,0,1,1
"120",334127,1702034,100,1,"['email', 'phone']",55.67059,12.55651,2,1,1,1000,4,30,"1",0,0,0,88,"2022-12-30",118,0,"2012-05-23",4.88,"0",1,0.91,100,3873,0,0,0,0,"Vesterbro-Kongens Enghave","Entire Unit",33,3.49650756146648,4,1.58514521986506,15000129,58095499617,4,"0","1","1","1","2","3",1,1,1,1,0,1,0,0,1
"121",629306,3126042,86,2,"['email', 'phone']",55.69639,12.58434,2,1,1,1093,2,7,"1",0,0,0,0,"2022-12-30",109,0,"2013-08-11",4.75,"1",1,0.95,86,3428,0,0,0,0,"Indre By","Entire Unit",36,3.58351893845611,4,1.55814461804655,11751184,40283058752,4,"0","0","1","1","2","2",0,1,1,0,0,0,0,1,0
"122",338928,113348,92,1,"['email', 'phone']",55.69388,12.54725,2,1,1,793,3,1125,"1",0,0,0,0,"2022-12-30",91,0,"2012-07-01",4.91,"0",1,0.71,92,3834,0,0,0,0,"Nrrebro","Entire Unit",26,3.25809653802148,4,1.59127394180643,14699556,56358097704,4,"1","1","1","1","2","3",1,0,0,1,0,1,1,1,1
"123",855758,4472213,50,1,"['email', 'phone']",55.6849021911621,12.5862855911255,2,1,1,650,7,1095,"1",1,1,1,1,"2022-12-30",10,1,"2016-05-22",5,"0",1,0.12,50,2413,0,0,0,0,"Indre By","Entire Unit",22,3.09104245335832,4,1.6094379124341,5822569,14049858997,4,"0","1","1","1","1","3",1,1,1,0,0,1,0,1,1
"124",646086,3236955,93,1,"['email', 'phone']",55.69104,12.5764,2,1,1,1951,2,4,"1",10,22,23,23,"2022-12-30",7,0,"2022-07-02",5,"0",1,1.15,93,181,0,0,0,0,"Indre By","Condominium",65,4.17438726989564,4,1.6094379124341,32761,5929741,4,"0","0","1","1","1","2",1,0,1,1,0,1,0,1,0
"125",339126,1589153,97,1,"['email', 'phone']",55.67284,12.54717,5,1.5,3,2457,3,1125,"1",10,30,48,209,"2022-12-30",71,0,"2012-06-04",4.87,"0",1,0.55,97,3861,0,0,0,0,"Vesterbro-Kongens Enghave","Entire Unit",82,4.40671924726425,25,1.5830939370945,14907321,57557166381,25,"0","1","1","1","2","3",1,0,0,1,0,1,0,1,1
"126",648772,3255333,NA,1,"['email', 'phone', 'work_email']",55.64982,12.61352,2,1,1,2000,5,10,"1",23,53,83,358,"2022-12-30",5,0,"2016-09-15",4.8,"0",1,0.07,NA,2297,0,0,0,0,"Amager st","Condominium",67,4.20469261939097,4,1.56861591791385,5276209,12119452073,4,"0","0","1","1","1","3",1,1,1,1,0,1,0,1,0
"127",649303,3258314,60,1,"['email', 'phone']",55.66538,12.55429,3,1,2,1000,5,22,"1",6,19,32,203,"2022-12-30",21,0,"2012-11-07",4.86,"0",1,0.17,60,3705,0,0,0,0,"Vesterbro-Kongens Enghave","Entire Unit",33,3.49650756146648,9,1.5810384379124,13727025,50858627625,9,"0","0","1","1","1","3",0,1,1,0,0,1,0,1,0
"128",858020,4486126,33,1,"['email', 'phone']",55.71081,12.54369,4,1,2,375,4,8,"1",0,0,0,0,"2022-12-30",93,0,"2013-02-26",4.66,"0",1,0.78,33,3594,0,0,0,0,"Bispebjerg","Entire Unit",12,2.484906649788,16,1.53901544813755,12916836,46423108584,16,"0","1","1","1","2","3",1,1,0,1,0,1,1,1,0
"129",859185,4497809,0,1,"['email', 'phone']",55.68282,12.55976,3,1,2,1050,5,1125,"1",28,28,28,180,"2022-12-30",1,0,"2018-08-12",5,"0",1,0.02,0,1601,0,0,0,0,"Indre By","Entire Unit",35,3.55534806148941,9,1.6094379124341,2563201,4103684801,9,"0","0","1","1","1","3",1,1,1,0,0,0,0,0,1
"130",866427,4438772,47,2,"['email', 'phone', 'work_email']",55.67685,12.58813,5,1,2,3310,2,5,"1",1,30,60,240,"2022-12-30",60,0,"2014-05-05",4.76,"0",1,0.57,47,3161,0,0,0,0,"Indre By","Condominium",110,4.70048036579242,25,1.56024766824333,9991921,31584462281,25,"0","1","1","1","2","2",1,0,0,1,0,1,1,1,0
"131",650825,136212,100,1,"['email', 'phone']",55.66757,12.50589,2,1,1,807,1,15,"1",0,0,29,29,"2022-12-30",148,0,"2013-09-02",4.81,"0",1,1.3,100,3406,0,0,0,0,"Valby","Entire Unit",27,3.29583686600433,4,1.57069708411767,11600836,39512447416,4,"0","1","1","1","2","1",1,1,1,1,0,1,0,1,0
"132",655146,3297383,100,1,"['email', 'phone']",55.68423,12.52943,4,1,3,1800,6,34,"1",28,58,88,363,"2022-12-30",41,0,"2012-10-24",4.78,"0",1,0.33,100,3719,0,0,0,0,"Frederiksberg","Entire Unit",60,4.0943445622221,16,1.56444054650336,13830961,51437343959,16,"0","1","1","1","1","3",1,1,1,0,0,1,0,1,1
"133",656475,896126,50,2,"['email', 'phone', 'work_email']",55.68834,12.55067,5,1.5,3,900,4,150,"1",0,6,6,6,"2022-12-30",33,0,"2013-05-11",4.94,"0",1,0.28,50,3520,0,0,0,0,"Nrrebro","Entire Unit",30,3.40119738166216,25,1.59736533119983,12390400,43614208000,25,"0","1","1","1","1","3",1,1,1,0,0,0,0,0,1
"134",867468,4561734,NA,1,"['email', 'phone']",55.67738,12.57508,4,1,4,1100,5,30,"1",0,0,0,0,"2022-12-30",4,0,"2013-05-13",4.75,"0",1,0.03,NA,3518,0,0,0,0,"Indre By","Entire Unit",37,3.61091791264422,16,1.55814461804655,12376324,43539907832,16,"0","1","1","1","1","3",1,1,1,1,0,1,0,1,1
"135",867964,4569395,29,1,"['email', 'phone']",55.69367,12.5501,2,1,1,986,5,365,"1",0,0,0,222,"2022-12-30",11,0,"2015-12-01",4.7,"0",1,0.13,29,2586,0,0,0,0,"Nrrebro","Entire Unit",33,3.49650756146648,4,1.54756250871601,6687396,17293606056,4,"0","1","1","1","1","3",1,1,1,1,0,1,1,1,1
"136",341822,1734238,57,1,"['email', 'phone']",55.68207,12.57336,2,1,1,1631,2,3,"1",21,40,69,344,"2022-12-30",211,0,"2012-03-01",4.73,"0",1,1.6,57,3956,0,0,0,0,"Indre By","Entire Unit",54,3.98898404656427,4,1.55392520250384,15649936,61911146816,4,"0","0","1","1","2","2",1,1,0,1,0,1,1,1,0
"137",871418,2121808,17,1,"['email', 'phone', 'work_email']",55.67005,12.54928,5,2,5,2100,6,8,"1",0,29,59,149,"2022-12-30",21,0,"2013-05-12",4.89,"0",1,0.18,17,3519,0,0,0,0,"Vesterbro-Kongens Enghave","Loft",70,4.24849524204936,25,1.58719230348678,12383361,43577047359,25,"0","1","1","2","1","3",1,1,1,0,0,1,1,1,0
"138",343137,1741097,33,1,"['email', 'phone']",55.67761,12.54673,4,1,4,1995,3,14,"1",27,57,87,349,"2022-12-30",28,0,"2012-05-04",5,"0",1,0.22,33,3892,0,0,0,0,"Frederiksberg","Entire Unit",66,4.18965474202643,16,1.6094379124341,15147664,58954708288,16,"0","1","1","1","1","3",1,1,1,1,0,1,1,1,0
"139",663246,3348555,79,1,"['email', 'phone']",55.69747,12.55197,4,1,2,1360,3,1125,"1",27,57,87,359,"2022-12-30",105,0,"2012-09-27",4.47,"0",1,0.84,79,3746,0,0,0,0,"Nrrebro","Entire Unit",45,3.80666248977032,16,1.49738840862548,14032516,52565804936,16,"1","1","1","1","2","3",0,1,1,0,0,1,0,1,1
"140",346877,973643,100,1,"['email', 'phone']",55.6864,12.5797,4,1,1,1000,6,40,"1",0,0,0,0,"2022-12-30",3,0,"2013-05-31",4.67,"0",1,0.03,100,3500,0,0,0,0,"Indre By","Condominium",33,3.49650756146648,16,1.54115907168081,12250000,4.2875e+10,16,"0","1","1","1","1","3",1,1,1,0,0,1,1,1,1
"141",355841,969340,50,2,"['phone']",55.68266,12.53538,4,1,4,1857,4,14,"1",28,58,88,178,"2022-12-30",26,0,"2013-06-04",4.92,"0",1,0.22,50,3496,0,0,0,0,"Frederiksberg","Entire Unit",62,4.12713438504509,16,1.59330853050422,12222016,42728167936,16,"0","1","1","1","1","3",0,1,1,1,0,1,0,1,0
"142",893168,4397986,25,1,"['email', 'phone']",55.68731,12.54213,2,1,2,700,7,14,"1",0,0,0,182,"2022-12-30",53,0,"2013-03-11",4.74,"0",1,0.44,25,3581,0,0,0,0,"Nrrebro","Entire Unit",23,3.13549421592915,4,1.55603713570699,12823561,45921171941,4,"0","1","1","1","2","3",1,1,1,1,0,1,1,1,0
"143",893639,4430474,7,1,"['email', 'phone']",55.66832,12.61391,2,1,2,971,5,30,"1",29,59,89,364,"2022-12-30",65,0,"2013-08-06",4.34,"0",1,0.57,7,3433,0,0,0,0,"Amager st","Entire Unit",32,3.46573590279973,4,1.46787434811231,11785489,40459583737,4,"0","1","1","1","2","3",0,1,1,1,0,1,1,1,1
"144",667842,3379324,90,2,"['email', 'phone', 'work_email']",55.66793,12.54609,4,1,3,1487,3,365,"1",4,5,5,8,"2022-12-30",45,0,"2012-09-04",4.89,"0",1,0.36,90,3769,0,0,0,0,"Vesterbro-Kongens Enghave","Condominium",50,3.91202300542815,16,1.58719230348678,14205361,53540005609,16,"0","1","1","1","1","3",1,1,1,1,0,1,0,1,1
"145",356861,1744067,96,1,"['email', 'phone']",55.66582,12.59675,4,1,3,1200,4,100,"1",0,7,7,82,"2022-12-30",97,0,"2012-04-14",4.71,"0",1,0.74,96,3912,0,0,0,0,"Amager Vest","Entire Unit",40,3.68887945411394,16,1.54968790802833,15303744,59868246528,16,"0","1","1","1","2","3",1,1,1,1,0,1,1,1,1
"146",670820,1566921,NA,1,"['email', 'phone']",55.69001,12.57315,4,1,2,1115,3,14,"1",0,0,0,0,"2022-12-30",8,0,"2015-08-07",4.63,"0",1,0.09,NA,2702,0,0,0,0,"Indre By","Entire Unit",37,3.61091791264422,16,1.53255686809814,7300804,19726772408,16,"0","0","1","1","1","3",1,1,1,1,0,1,0,1,0
